filename,region,latitude,longitude
region_A_IMG_20251223_114524_region_A.jpg,A,31.26204270,34.80401890
region_A_IMG_20251223_114527_region_A.jpg,A,31.26204270,34.80401890
region_A_IMG_20251223_114530_region_A.jpg,A,31.26204270,34.80401890
region_A_IMG_20251223_114532_region_A.jpg,A,31.26204270,34.80401890
region_A_IMG_20251223_114534_region_A.jpg,A,31.26204270,34.80401890
region_A_IMG_20251223_114536_region_A.jpg,A,31.26194690,34.80421000
region_A_IMG_20251223_114538_region_A.jpg,A,31.26194690,34.80421000
region_A_IMG_20251223_114606_region_A.jpg,A,31.26196460,34.80417910
region_A_IMG_20251223_114609_region_A.jpg,A,31.26196460,34.80417910
region_A_IMG_20251223_114610_region_A.jpg,A,31.26196460,34.80417910
region_A_IMG_20251223_114612_region_A.jpg,A,31.26196460,34.80417910
region_A_IMG_20251223_114614_region_A.jpg,A,31.26196460,34.80417910
region_A_IMG_20251223_114616_region_A.jpg,A,31.26193020,34.80427000
region_A_IMG_20251223_114618_region_A.jpg,A,31.26193020,34.80427000
region_A_IMG_20251223_114621_region_A.jpg,A,31.26193020,34.80427000
region_A_IMG_20251223_114633_region_A.jpg,A,31.26193020,34.80427000
region_A_IMG_20251223_114636_region_A.jpg,A,31.26193330,34.80425560
region_A_IMG_20251223_114639_region_A.jpg,A,31.26193330,34.80425560
region_A_IMG_20251223_114640_region_A.jpg,A,31.26193330,34.80425560
region_A_IMG_20251223_114646_region_A.jpg,A,31.26193330,34.80425560
region_A_IMG_20251223_114649_region_A.jpg,A,31.26193330,34.80425560
region_A_IMG_20251223_114651_region_A.jpg,A,31.26193330,34.80425560
region_A_IMG_20251223_114654_region_A.jpg,A,31.26193330,34.80425560
region_A_IMG_20251223_114908_region_A.jpg,A,31.26193240,34.80421670
region_A_IMG_20251223_114910_region_A.jpg,A,31.26193240,34.80421670
region_A_IMG_20251223_114912_region_A.jpg,A,31.26193240,34.80421670
region_A_IMG_20251223_114914_region_A.jpg,A,31.26193240,34.80421670
region_A_IMG_20251223_114916_region_A.jpg,A,31.26193270,34.80422890
region_A_IMG_20251223_114918_region_A.jpg,A,31.26193270,34.80422890
region_A_IMG_20251223_114920_region_A.jpg,A,31.26193270,34.80422890
region_A_IMG_20251223_114922_region_A.jpg,A,31.26193270,34.80422890
region_A_IMG_20251223_114948_region_A.jpg,A,31.26191550,34.80425830
region_A_IMG_20251223_114951_region_A.jpg,A,31.26191550,34.80425830
region_A_IMG_20251223_114953_region_A.jpg,A,31.26191550,34.80425830
region_A_IMG_20251223_114955_region_A.jpg,A,31.26191550,34.80425830
region_A_IMG_20251223_114957_region_A.jpg,A,31.26195410,34.80424700
region_A_IMG_20251223_115051_region_A.jpg,A,31.26198500,34.80414460
region_A_IMG_20251223_115100_region_A.jpg,A,31.26197750,34.80418680
region_A_IMG_20251223_115102_region_A.jpg,A,31.26197750,34.80418680
region_A_IMG_20251223_115104_region_A.jpg,A,31.26197750,34.80418680
region_A_IMG_20251223_115107_region_A.jpg,A,31.26197750,34.80418680
region_A_IMG_20251223_115125_region_A.jpg,A,31.26186000,34.80415380
region_A_IMG_20251223_115127_region_A.jpg,A,31.26186000,34.80415380
region_A_IMG_20251223_115129_region_A.jpg,A,31.26186000,34.80415380
region_A_IMG_20251223_115131_region_A.jpg,A,31.26186000,34.80415380
region_A_IMG_20251223_115134_region_A.jpg,A,31.26186000,34.80415380
region_A_IMG_20251223_115253_region_A.jpg,A,31.26191470,34.80426010
region_A_IMG_20251223_115255_region_A.jpg,A,31.26191470,34.80426010
region_A_IMG_20251223_115257_region_A.jpg,A,31.26192870,34.80423160
region_A_IMG_20251223_115310_region_A.jpg,A,31.26192870,34.80423160
region_A_IMG_20251223_115312_region_A.jpg,A,31.26192870,34.80423160
region_A_IMG_20251223_115315_region_A.jpg,A,31.26192870,34.80423160
region_A_IMG_20251223_115330_region_A.jpg,A,31.26192830,34.80420930
region_A_IMG_20251223_115334_region_A.jpg,A,31.26192830,34.80420930
region_A_IMG_20251223_115336_region_A.jpg,A,31.26208490,34.80405070
region_A_IMG_20251223_115339_region_A.jpg,A,31.26208490,34.80405070
region_A_IMG_20251223_115341_region_A.jpg,A,31.26208490,34.80405070
region_A_IMG_20251223_115344_region_A.jpg,A,31.26208490,34.80405070
region_A_IMG_20251223_115346_region_A.jpg,A,31.26208490,34.80405070
region_A_IMG_20251223_115349_region_A.jpg,A,31.26208490,34.80405070
region_A_IMG_20251223_115404_region_A.jpg,A,31.26196870,34.80427120
region_A_IMG_20251223_115406_region_A.jpg,A,31.26196870,34.80427120
region_A_IMG_20251223_115408_region_A.jpg,A,31.26196870,34.80427120
region_A_IMG_20251223_115412_region_A.jpg,A,31.26196870,34.80427120
region_A_IMG_20251223_115414_region_A.jpg,A,31.26196870,34.80427120
region_A_IMG_20251223_115419_region_A.jpg,A,31.26194670,34.80429380
region_A_IMG_20251223_115422_region_A.jpg,A,31.26194670,34.80429380
region_A_IMG_20251223_115425_region_A.jpg,A,31.26194670,34.80429380
region_A_IMG_20251223_115436_region_A.jpg,A,31.26222930,34.80417680
region_A_IMG_20251223_115439_region_A.jpg,A,31.26222930,34.80417680
region_A_IMG_20251223_115441_region_A.jpg,A,31.26222930,34.80417680
region_A_IMG_20251223_115443_region_A.jpg,A,31.26222930,34.80417680
region_A_IMG_20251223_115444_region_A.jpg,A,31.26222930,34.80417680
region_A_IMG_20251223_115447_region_A.jpg,A,31.26222930,34.80417680
region_A_IMG_20251223_115449_region_A.jpg,A,31.26222930,34.80417680
region_A_IMG_20251223_115452_region_A.jpg,A,31.26222930,34.80417680
region_A_IMG_20251223_115804_region_A.jpg,A,31.26195600,34.80407210
region_A_IMG_20251223_115807_region_A.jpg,A,31.26195600,34.80407210
region_A_IMG_20251223_115809_region_A.jpg,A,31.26195600,34.80407210
region_A_IMG_20251223_115811_region_A.jpg,A,31.26195600,34.80407210
region_A_IMG_20251223_115820_region_A.jpg,A,31.26197520,34.80402500
region_A_IMG_20251223_120029_region_A.jpg,A,31.26194380,34.80401050
region_A_IMG_20251223_120031_region_A.jpg,A,31.26194380,34.80401050
region_A_IMG_20251223_120034_region_A.jpg,A,31.26195070,34.80424120
region_A_IMG_20251223_120036_region_A.jpg,A,31.26195070,34.80424120
region_A_IMG_20251223_120039_region_A.jpg,A,31.26195070,34.80424120
region_A_IMG_20251223_120055_region_A.jpg,A,31.26205450,34.80421710
region_A_IMG_20251223_120057_region_A.jpg,A,31.26205450,34.80421710
region_A_IMG_20251223_120100_region_A.jpg,A,31.26205450,34.80421710
region_A_IMG_20251223_120102_region_A.jpg,A,31.26205450,34.80421710
region_A_IMG_20251223_120104_region_A.jpg,A,31.26205450,34.80421710
region_A_IMG_20251223_120145_region_A.jpg,A,31.26190870,34.80422290
region_A_IMG_20251223_120147_region_A.jpg,A,31.26190870,34.80422290
region_A_IMG_20251223_120149_region_A.jpg,A,31.26190870,34.80422290
region_A_IMG_20251223_120203_region_A.jpg,A,31.26177920,34.80404540
region_A_IMG_20251223_120205_region_A.jpg,A,31.26177920,34.80404540
region_A_IMG_20251223_120206_region_A.jpg,A,31.26177920,34.80404540
region_A_IMG_20251223_120208_region_A.jpg,A,31.26177920,34.80404540
region_A_IMG_20251223_120222_region_A.jpg,A,31.26195160,34.80419510
region_A_IMG_20251223_120224_region_A.jpg,A,31.26195160,34.80419510
region_A_IMG_20251223_120225_region_A.jpg,A,31.26195160,34.80419510
region_A_IMG_20251223_120232_region_A.jpg,A,31.26195160,34.80419510
region_A_IMG_20251223_120324_region_A.jpg,A,31.26214980,34.80379410
region_A_IMG_20251223_120326_region_A.jpg,A,31.26214980,34.80379410
region_A_IMG_20251223_120329_region_A.jpg,A,31.26214980,34.80379410
region_A_IMG_20251223_120330_region_A.jpg,A,31.26214980,34.80379410
region_A_IMG_20251223_120332_region_A.jpg,A,31.26214980,34.80379410
region_A_IMG_20251223_120334_region_A.jpg,A,31.26212020,34.80410520
region_A_IMG_20251223_120336_region_A.jpg,A,31.26212020,34.80410520
region_A_IMG_20251223_120337_region_A.jpg,A,31.26212020,34.80410520
region_A_IMG_20251223_120351_region_A.jpg,A,31.26212020,34.80410520
region_A_IMG_20251223_120353_region_A.jpg,A,31.26212020,34.80410520
region_A_IMG_20251223_120354_region_A.jpg,A,31.26221030,34.80400950
region_A_IMG_20251223_120356_region_A.jpg,A,31.26221030,34.80400950
region_A_IMG_20251223_120358_region_A.jpg,A,31.26221030,34.80400950
region_A_IMG_20251223_120359_region_A.jpg,A,31.26221030,34.80400950
region_A_IMG_20251223_120401_region_A.jpg,A,31.26221030,34.80400950
region_A_IMG_20251223_120403_region_A.jpg,A,31.26221030,34.80400950
region_A_IMG_20251223_120421_region_A.jpg,A,31.26222650,34.80400850
region_A_IMG_20251223_120424_region_A.jpg,A,31.26222650,34.80400850
region_A_IMG_20251223_120426_region_A.jpg,A,31.26222650,34.80400850
region_A_IMG_20251223_120428_region_A.jpg,A,31.26222650,34.80400850
region_A_IMG_20251223_120430_region_A.jpg,A,31.26222650,34.80400850
region_A_IMG_20251223_120432_region_A.jpg,A,31.26222650,34.80400850
region_A_IMG_20251223_120434_region_A.jpg,A,31.26193600,34.80428210
region_A_IMG_20251223_120436_region_A.jpg,A,31.26193600,34.80428210
region_A_IMG_20260103_193204_region_A.jpg,A,31.26209450,34.80413240
region_A_IMG_20260103_193212_region_A.jpg,A,31.26229840,34.80406660
region_A_IMG_20260103_193218_region_A.jpg,A,31.26229840,34.80406660
region_A_IMG_20260103_193220_region_A.jpg,A,31.26229840,34.80406660
region_A_IMG_20260103_193232_region_A.jpg,A,31.26223130,34.80410510
region_A_IMG_20260103_193242_region_A.jpg,A,31.26223130,34.80410510
region_A_IMG_20260103_193250_region_A.jpg,A,31.26223130,34.80410510
region_A_IMG_20260103_193254_region_A.jpg,A,31.26213970,34.80413700
region_A_IMG_20260103_193327_region_A.jpg,A,31.26223170,34.80415590
region_A_IMG_20260103_193329_region_A.jpg,A,31.26223170,34.80415590
region_A_IMG_20260103_193336_region_A.jpg,A,31.26207830,34.80421430
region_A_IMG_20260103_193339_region_A.jpg,A,31.26207830,34.80421430
region_A_IMG_20260103_193355_region_A.jpg,A,31.26210180,34.80418220
region_A_IMG_20260103_193357_region_A.jpg,A,31.26210180,34.80418220
region_A_IMG_20260103_193400_region_A.jpg,A,31.26210180,34.80418220
region_A_IMG_20260103_193402_region_A.jpg,A,31.26210180,34.80418220
region_A_IMG_20260103_193405_region_A.jpg,A,31.26210180,34.80418220
region_A_IMG_20260103_193408_region_A.jpg,A,31.26210180,34.80418220
region_A_IMG_20260103_193411_region_A.jpg,A,31.26220590,34.80393160
region_A_IMG_20260103_193414_region_A.jpg,A,31.26220590,34.80393160
region_A_IMG_20260103_193418_region_A.jpg,A,31.26220590,34.80393160
region_A_IMG_20260103_193421_region_A.jpg,A,31.26220590,34.80393160
region_A_IMG_20260103_193431_region_A.jpg,A,31.26222770,34.80404060
region_A_IMG_20260103_193444_region_A.jpg,A,31.26222770,34.80404060
region_A_IMG_20260103_193447_region_A.jpg,A,31.26222770,34.80404060
region_A_IMG_20260103_193450_region_A.jpg,A,31.26222770,34.80404060
region_A_IMG_20260103_193453_region_A.jpg,A,31.26219020,34.80418830
region_A_IMG_20260103_193454_region_A.jpg,A,31.26219020,34.80418830
region_A_IMG_20260103_193458_region_A.jpg,A,31.26219020,34.80418830
region_A_IMG_20260103_193500_region_A.jpg,A,31.26219020,34.80418830
region_A_IMG_20260103_193502_region_A.jpg,A,31.26219020,34.80418830
region_A_IMG_20260103_193505_region_A.jpg,A,31.26219020,34.80418830
region_A_IMG_20260103_193508_region_A.jpg,A,31.26219020,34.80418830
region_A_IMG_20260103_193517_region_A.jpg,A,31.26208300,34.80400060
region_A_IMG_20260103_193525_region_A.jpg,A,31.26208300,34.80400060
region_A_IMG_20260103_193535_region_A.jpg,A,31.26208010,34.80401300
region_A_IMG_20260103_193538_region_A.jpg,A,31.26208010,34.80401300
region_A_IMG_20260103_193540_region_A.jpg,A,31.26208010,34.80401300
region_A_IMG_20260103_193542_region_A.jpg,A,31.26208010,34.80401300
region_A_IMG_20260103_193545_region_A.jpg,A,31.26208010,34.80401300
region_A_IMG_20260103_193548_region_A.jpg,A,31.26208010,34.80401300
region_A_IMG_20260103_193550_region_A.jpg,A,31.26208010,34.80401300
region_A_IMG_20260103_193553_region_A.jpg,A,31.26202970,34.80398320
region_A_IMG_20260103_193557_region_A.jpg,A,31.26202970,34.80398320
region_A_IMG_20260103_193612_region_A.jpg,A,31.26204320,34.80396440
region_A_IMG_20260103_193614_region_A.jpg,A,31.26204320,34.80396440
region_A_IMG_20260103_193616_region_A.jpg,A,31.26204320,34.80396440
region_A_IMG_20260103_193619_region_A.jpg,A,31.26204320,34.80396440
region_A_IMG_20260103_193621_region_A.jpg,A,31.26204320,34.80396440
region_A_IMG_20260103_193623_region_A.jpg,A,31.26204320,34.80396440
region_A_IMG_20260103_193625_region_A.jpg,A,31.26204320,34.80396440
region_A_IMG_20260103_193626_region_A.jpg,A,31.26204320,34.80396440
region_A_IMG_20260103_193631_region_A.jpg,A,31.26200820,34.80395200
region_A_IMG_20260103_193647_region_A.jpg,A,31.26200820,34.80395200
region_A_IMG_20260103_193649_region_A.jpg,A,31.26200820,34.80395200
region_A_IMG_20260103_193651_region_A.jpg,A,31.26212390,34.80396800
region_A_IMG_20260103_193654_region_A.jpg,A,31.26212390,34.80396800
region_A_IMG_20260103_193655_region_A.jpg,A,31.26212390,34.80396800
region_A_IMG_20260103_193659_region_A.jpg,A,31.26212390,34.80396800
region_A_IMG_20260103_193702_region_A.jpg,A,31.26212390,34.80396800
region_A_IMG_20260103_193704_region_A.jpg,A,31.26212390,34.80396800
region_A_IMG_20260103_193706_region_A.jpg,A,31.26212390,34.80396800
region_A_IMG_20260103_193709_region_A.jpg,A,31.26212390,34.80396800
region_A_IMG_20260103_193714_region_A.jpg,A,31.26197330,34.80398730
region_A_IMG_20260103_193729_region_A.jpg,A,31.26197330,34.80398730
region_A_IMG_20260103_193732_region_A.jpg,A,31.26208120,34.80401630
region_A_IMG_20260103_193734_region_A.jpg,A,31.26208120,34.80401630
region_A_IMG_20260103_193737_region_A.jpg,A,31.26208120,34.80401630
region_A_IMG_20260103_193739_region_A.jpg,A,31.26208120,34.80401630
region_A_IMG_20260103_193741_region_A.jpg,A,31.26208120,34.80401630
region_A_IMG_20260103_193743_region_A.jpg,A,31.26208120,34.80401630
region_A_IMG_20260103_193745_region_A.jpg,A,31.26208120,34.80401630
region_A_IMG_20260103_193748_region_A.jpg,A,31.26208120,34.80401630
region_A_IMG_20260103_193754_region_A.jpg,A,31.26210540,34.80393670
region_A_IMG_20260103_193806_region_A.jpg,A,31.26210540,34.80393670
region_A_IMG_20260103_193809_region_A.jpg,A,31.26210540,34.80393670
region_A_IMG_20260103_193812_region_A.jpg,A,31.26214270,34.80393210
region_A_IMG_20260103_193815_region_A.jpg,A,31.26214270,34.80393210
region_A_IMG_20260103_193817_region_A.jpg,A,31.26214270,34.80393210
region_A_IMG_20260103_193820_region_A.jpg,A,31.26214270,34.80393210
region_A_IMG_20260103_193822_region_A.jpg,A,31.26214270,34.80393210
region_A_IMG_20260103_193824_region_A.jpg,A,31.26214270,34.80393210
region_A_IMG_20260103_193827_region_A.jpg,A,31.26214270,34.80393210
region_A_IMG_20260103_193830_region_A.jpg,A,31.26214270,34.80393210
region_A_IMG_20260103_193834_region_A.jpg,A,31.26170900,34.80439060
region_A_IMG_20260103_193843_region_A.jpg,A,31.26170900,34.80439060
region_A_IMG_20260103_193859_region_A.jpg,A,31.26218940,34.80403550
region_A_IMG_20260103_193902_region_A.jpg,A,31.26218940,34.80403550
region_A_IMG_20260103_193904_region_A.jpg,A,31.26218940,34.80403550
region_A_IMG_20260103_193907_region_A.jpg,A,31.26218940,34.80403550
region_A_IMG_20260103_193909_region_A.jpg,A,31.26218940,34.80403550
region_A_IMG_20260103_193911_region_A.jpg,A,31.26205310,34.80398940
region_A_IMG_20260103_193913_region_A.jpg,A,31.26205310,34.80398940
region_A_IMG_20260103_193916_region_A.jpg,A,31.26205310,34.80398940
region_A_IMG_20260103_193919_region_A.jpg,A,31.26205310,34.80398940
region_A_IMG_20260103_193922_region_A.jpg,A,31.26205310,34.80398940
region_A_IMG_20260103_193928_region_A.jpg,A,31.26205310,34.80398940
region_A_IMG_20260103_193945_region_A.jpg,A,31.26202990,34.80396610
region_A_IMG_20260103_193947_region_A.jpg,A,31.26202990,34.80396610
region_A_IMG_20260103_193949_region_A.jpg,A,31.26202990,34.80396610
region_A_IMG_20260103_193950_region_A.jpg,A,31.26202990,34.80396610
region_A_IMG_20260103_193953_region_A.jpg,A,31.26203280,34.80402510
region_A_IMG_20260103_193955_region_A.jpg,A,31.26203280,34.80402510
region_A_IMG_20260103_193957_region_A.jpg,A,31.26203280,34.80402510
region_A_IMG_20260103_194000_region_A.jpg,A,31.26203280,34.80402510
region_A_IMG_20260103_194004_region_A.jpg,A,31.26203280,34.80402510
region_A_IMG_20260103_194006_region_A.jpg,A,31.26203280,34.80402510
region_A_IMG_20260103_194008_region_A.jpg,A,31.26203280,34.80402510
region_A_IMG_20260103_194021_region_A.jpg,A,31.26205890,34.80400870
region_A_IMG_20260103_194023_region_A.jpg,A,31.26205890,34.80400870
region_A_IMG_20260103_194025_region_A.jpg,A,31.26205890,34.80400870
region_A_IMG_20260103_194027_region_A.jpg,A,31.26205890,34.80400870
region_A_IMG_20260103_194030_region_A.jpg,A,31.26205890,34.80400870
region_A_IMG_20260103_194031_region_A.jpg,A,31.26218120,34.80400910
region_A_IMG_20260103_194034_region_A.jpg,A,31.26218120,34.80400910
region_A_IMG_20260103_194036_region_A.jpg,A,31.26218120,34.80400910
region_A_IMG_20260103_194040_region_A.jpg,A,31.26218120,34.80400910
region_A_IMG_20260103_194043_region_A.jpg,A,31.26218120,34.80400910
region_A_IMG_20260103_194045_region_A.jpg,A,31.26218120,34.80400910
region_A_IMG_20260103_194051_region_A.jpg,A,31.26206660,34.80404660
region_A_IMG_20260103_194058_region_A.jpg,A,31.26206660,34.80404660
region_A_IMG_20260103_194106_region_A.jpg,A,31.26206660,34.80404660
region_A_IMG_20260103_194139_region_A.jpg,A,31.26217630,34.80408360
region_A_IMG_20260103_194143_region_A.jpg,A,31.26217630,34.80408360
region_A_IMG_20260103_194145_region_A.jpg,A,31.26217630,34.80408360
region_A_IMG_20260103_194148_region_A.jpg,A,31.26217630,34.80408360
region_A_IMG_20260103_194150_region_A.jpg,A,31.26217630,34.80408360
region_A_IMG_20260103_194153_region_A.jpg,A,31.26211300,34.80416330
region_A_IMG_20260103_194155_region_A.jpg,A,31.26211300,34.80416330
region_A_IMG_20260103_194157_region_A.jpg,A,31.26211300,34.80416330
region_A_IMG_20260103_194201_region_A.jpg,A,31.26211300,34.80416330
region_A_IMG_20260103_194207_region_A.jpg,A,31.26211300,34.80416330
region_A_IMG_20260103_194210_region_A.jpg,A,31.26211300,34.80416330
region_A_IMG_20260103_194227_region_A.jpg,A,31.26215560,34.80404720
region_A_IMG_20260103_194230_region_A.jpg,A,31.26215560,34.80404720
region_A_IMG_20260103_194232_region_A.jpg,A,31.26219760,34.80413360
region_A_IMG_20260103_194235_region_A.jpg,A,31.26219760,34.80413360
region_A_IMG_20260103_194237_region_A.jpg,A,31.26219760,34.80413360
region_A_IMG_20260103_194239_region_A.jpg,A,31.26219760,34.80413360
region_A_IMG_20260103_194241_region_A.jpg,A,31.26219760,34.80413360
region_A_IMG_20260103_194244_region_A.jpg,A,31.26219760,34.80413360
region_A_IMG_20260103_194246_region_A.jpg,A,31.26219760,34.80413360
region_A_IMG_20260103_194254_region_A.jpg,A,31.26215510,34.80405870
region_A_IMG_20260103_194310_region_A.jpg,A,31.26215510,34.80405870
region_A_IMG_20260103_194313_region_A.jpg,A,31.26210150,34.80398760
region_A_IMG_20260103_194315_region_A.jpg,A,31.26210150,34.80398760
region_A_IMG_20260103_194317_region_A.jpg,A,31.26210150,34.80398760
region_A_IMG_20260103_194319_region_A.jpg,A,31.26210150,34.80398760
region_A_IMG_20260103_194322_region_A.jpg,A,31.26210150,34.80398760
region_A_IMG_20260103_194324_region_A.jpg,A,31.26210150,34.80398760
region_A_IMG_20260103_194326_region_A.jpg,A,31.26210150,34.80398760
region_A_IMG_20260103_194328_region_A.jpg,A,31.26210150,34.80398760
region_A_IMG_20260103_194331_region_A.jpg,A,31.26225200,34.80422340
region_A_IMG_20260103_194339_region_A.jpg,A,31.26225200,34.80422340
region_A_IMG_20260103_194342_region_A.jpg,A,31.26225200,34.80422340
region_A_IMG_20260103_194345_region_A.jpg,A,31.26225200,34.80422340
region_A_IMG_20260103_194347_region_A.jpg,A,31.26225200,34.80422340
region_A_IMG_20260103_194350_region_A.jpg,A,31.26225200,34.80422340
region_A_IMG_20260103_194354_region_A.jpg,A,31.26234960,34.80418020
region_A_IMG_20260103_194426_region_A.jpg,A,31.26221050,34.80421620
region_A_IMG_20260103_194428_region_A.jpg,A,31.26221050,34.80421620
region_A_IMG_20260103_194430_region_A.jpg,A,31.26221050,34.80421620
region_A_IMG_20260103_194432_region_A.jpg,A,31.26208460,34.80406690
region_A_IMG_20260103_194434_region_A.jpg,A,31.26208460,34.80406690
region_A_IMG_20260103_194436_region_A.jpg,A,31.26208460,34.80406690
region_A_IMG_20260103_194438_region_A.jpg,A,31.26208460,34.80406690
region_A_IMG_20260103_194440_region_A.jpg,A,31.26208460,34.80406690
region_A_IMG_20260103_194442_region_A.jpg,A,31.26208460,34.80406690
region_A_IMG_20260103_194446_region_A.jpg,A,31.26208460,34.80406690
region_A_IMG_20260103_194507_region_A.jpg,A,31.26202320,34.80423830
region_A_IMG_20260103_194510_region_A.jpg,A,31.26202320,34.80423830
region_A_IMG_20260103_194512_region_A.jpg,A,31.26205520,34.80420080
region_A_IMG_20260103_194514_region_A.jpg,A,31.26205520,34.80420080
region_A_IMG_20260103_194517_region_A.jpg,A,31.26205520,34.80420080
region_A_IMG_20260103_194519_region_A.jpg,A,31.26205520,34.80420080
region_A_IMG_20260103_194521_region_A.jpg,A,31.26205520,34.80420080
region_A_IMG_20260103_194525_region_A.jpg,A,31.26205520,34.80420080
region_A_IMG_20260103_194528_region_A.jpg,A,31.26205520,34.80420080
region_A_IMG_20260103_194530_region_A.jpg,A,31.26205520,34.80420080
region_A_IMG_20260103_194545_region_A.jpg,A,31.26210370,34.80405750
region_A_IMG_20260103_194548_region_A.jpg,A,31.26210370,34.80405750
region_A_IMG_20260103_194552_region_A.jpg,A,31.26195070,34.80426530
region_A_IMG_20260103_194554_region_A.jpg,A,31.26195070,34.80426530
region_A_IMG_20260103_194556_region_A.jpg,A,31.26195070,34.80426530
